Mission ID,Mission Date,Country,Target Country,Target City,Target Latitude,Target Longitude
37065,09/10/1944,USA,GERMANY,FURTH,48.92,12.67
37066,09/10/1944,USA,GERMANY,FURTH,48.92,12.67
37067,09/10/1944,USA,GERMANY,FURTH,48.92,12.67
37068,09/10/1944,USA,GERMANY,GAGGENAU,48.78,8.33
37069,09/10/1944,USA,GERMANY,GAGGENAU,48.78,8.33
37070,09/10/1944,USA,GERMANY,GAGGENAU,48.78,8.33
37071,09/10/1944,USA,GERMANY,GAGGENAU,48.78,8.33
37072,09/10/1944,USA,GERMANY,FURTH,48.92,12.67
37073,09/10/1944,USA,GERMANY,FURTH,48.92,12.67
37074,09/10/1944,USA,GERMANY,FURTH,48.92,12.67
37075,09/10/1944,USA,GERMANY,GAGGENAU,48.78,8.33
37076,09/10/1944,USA,GERMANY,GAGGENAU,48.78,8.33
37077,09/10/1944,USA,GERMANY,GAGGENAU,48.78,8.33
37078,09/10/1944,USA,GERMANY,GAGGENAU,48.78,8.33
37079,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37080,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37081,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37082,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37083,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37084,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37085,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37086,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37087,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37088,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37089,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37090,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37091,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37092,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37093,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37094,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37095,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37096,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37097,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37098,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37099,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37100,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37118,1/23/1944,GREAT BRITAIN,GERMANY,DUREN,50.8,6.48
37119,1/23/1944,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
37120,1/23/1944,GREAT BRITAIN,GERMANY,HULS,51.68,7.13
37121,1/23/1944,GREAT BRITAIN,GERMANY,HULS,51.68,7.13
37122,1/23/1944,GREAT BRITAIN,GERMANY,HULS,51.68,7.13
37123,1/23/1944,GREAT BRITAIN,GERMANY,HULS,51.68,7.13
37124,1/23/1944,GREAT BRITAIN,GERMANY,HULS,51.68,7.13
37125,1/23/1944,GREAT BRITAIN,GERMANY,FREFELD,51.33,6.37
37126,1/23/1944,USA,ITALY,43 40 N 012 40 E,43.67,12.67
37127,1/23/1944,USA,ITALY,43 40 N 012 40 E,43.67,12.67
37128,1/23/1944,USA,ITALY,43 40 N 012 40 E,43.67,12.67
37129,1/23/1944,USA,ITALY,PONTECORVO,41.45,13.67
37130,1/23/1944,USA,ITALY,PERUGIA,43.12,12.38
37131,1/23/1944,USA,ITALY,BALSORANO,41.78,13.58
37132,1/23/1944,USA,ITALY,BALSORANO,41.78,13.58
37133,1/23/1944,USA,ITALY,41 40 N 013 20 E,41.67,13.33
37134,1/23/1944,USA,ITALY,41 40 N 013 20 E,41.67,13.33
37135,1/23/1944,USA,ITALY,41 40 N 013 20 E,41.67,13.33
37136,1/23/1944,USA,ITALY,ANCONA,43.62,13.52
37137,1/23/1944,USA,ITALY,BALSORANO,41.78,13.58
37138,1/23/1944,USA,ITALY,BALSORANO,41.78,13.58
37139,1/23/1944,USA,ITALY,41 40 N 013 20 E,41.67,13.33
37140,1/23/1944,USA,ITALY,41 40 N 013 20 E,41.67,13.33
37141,1/23/1944,USA,ITALY,41 40 N 013 20 E,41.67,13.33
37164,1/24/1944,USA,ITALY,FRASCATI,41.07,12.67
37175,1/24/1944,USA,ITALY,VELLETRI,41.68,12.78
37181,1/24/1944,USA,ITALY,ROME,41.9,12.47
37186,1/24/1944,USA,ITALY,VELLETRI,41.68,12.78
37192,1/24/1944,USA,BULGARIA,VRATZA,43.22,23.55
37193,1/24/1944,USA,BULGARIA,SOFIA,42.7,23.32
37194,1/24/1944,USA,BULGARIA,SOFIA,42.7,23.32
37195,1/24/1944,USA,BULGARIA,SOFIA,42.7,23.32
37201,3/20/1945,USA,AUSTRIA,KNITTELFELD,47.22,14.82
37202,3/20/1945,USA,AUSTRIA,ST VALENTIN,48.4,14.42
37203,3/20/1945,USA,AUSTRIA,ST VALENTIN,48.4,14.42
37204,3/20/1945,USA,AUSTRIA,ST VALENTIN,48.4,14.42
37205,3/20/1945,USA,AUSTRIA,ST VALENTIN,48.4,14.42
37206,3/20/1945,USA,AUSTRIA,JUDENBURG,47.17,14.67
37207,3/20/1945,USA,AUSTRIA,MURZZUSCHLAG,47.6,15.68
37208,3/20/1945,USA,AUSTRIA,ST POLTEN,48.22,15.63
37209,3/20/1945,USA,AUSTRIA,HUTTENBERG,46.95,14.53
37210,3/20/1945,USA,AUSTRIA,HUTTENBERG,46.95,14.53
37211,3/20/1945,USA,AUSTRIA,HUTTENBERG,46.95,14.53
37212,3/20/1945,USA,AUSTRIA,JUDENBURG,47.17,14.67
37213,3/20/1945,USA,AUSTRIA,JUDENBURG,47.17,14.67
37214,3/20/1945,USA,AUSTRIA,JUDENBURG,47.17,14.67
37215,3/20/1945,USA,AUSTRIA,ST POLTEN,48.22,15.63
37216,3/20/1945,USA,AUSTRIA,VIENNA,48.2,16.37
37217,3/20/1945,USA,AUSTRIA,VIENNA,48.2,16.37
37218,3/20/1945,USA,AUSTRIA,VIENNA,48.2,16.37
37219,3/20/1945,USA,AUSTRIA,VIENNA,48.2,16.37
37220,3/20/1945,USA,AUSTRIA,KLAGENFURT,46.63,14.3
37221,3/20/1945,USA,AUSTRIA,KLAGENFURT,46.63,14.3
37222,3/20/1945,USA,AUSTRIA,KLAGENFURT,46.63,14.3
37223,3/20/1945,USA,AUSTRIA,43 20 N 005 00 E,43.33,5
37224,3/20/1945,GREAT BRITAIN,GERMANY,KASSEL,51.32,9.47
37225,3/20/1945,GREAT BRITAIN,GERMANY,HALLE,52.07,8.37
37226,3/20/1945,GREAT BRITAIN,GERMANY,HALLE,52.07,8.37
37227,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37228,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37229,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37230,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37231,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37232,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37233,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37234,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37235,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37236,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37237,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37238,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37239,3/20/1945,USA,FRANCE,UREPEL,43.07,-1.42
37240,3/20/1945,USA,FRANCE,UREPEL,43.07,-1.42
37241,3/20/1945,USA,FRANCE,UREPEL,43.07,-1.42
37242,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37243,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37244,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37245,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37246,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37247,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37248,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37249,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37250,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37251,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37252,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37253,3/20/1945,USA,GERMANY,GESEKE,51.63,8.5
37254,3/20/1945,GREAT BRITAIN,GERMANY,HALLE,52.07,8.37
37301,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37302,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37303,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37304,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37305,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37306,09/10/1944,USA,GERMANY,FURTH,48.92,12.67
37307,09/10/1944,USA,GERMANY,FURTH,48.92,12.67
37308,09/10/1944,USA,GERMANY,FURTH,48.92,12.67
37309,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37310,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37311,09/10/1944,USA,GERMANY,GIEBELSTADT,49.63,9.95
37312,09/10/1944,USA,GERMANY,MALMSHEIM,48.87,8.85
37313,09/10/1944,USA,GERMANY,MALMSHEIM,48.87,8.85
37314,09/10/1944,USA,GERMANY,MALMSHEIM,48.87,8.85
37315,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37316,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37317,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37318,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37319,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37320,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37321,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37322,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37323,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37324,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37325,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37326,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37327,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37328,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37329,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37330,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37331,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37332,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37333,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37334,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37335,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37336,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37337,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37338,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37339,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37340,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37341,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37342,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37343,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37344,09/10/1944,USA,GERMANY,UNIDENTIFIED,,
37360,09/10/1944,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
37361,09/10/1944,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
37425,1/24/1944,USA,YUGOSLAVIA,SKOPLJE,42,21.47
37436,1/25/1944,USA,ITALY,CIVITA CASTELLANA,42.27,12.4
37439,1/25/1944,USA,ITALY,ROME,41.9,12.47
37448,1/25/1944,USA,ITALY,ITRI,41.28,13.53
37457,1/25/1944,USA,ITALY,VELLETRI,41.68,12.78
37465,1/25/1944,USA,ITALY,COSENZA,39.27,16.25
37472,1/25/1944,GREAT BRITAIN,GERMANY,DUREN,50.8,6.48
37476,1/25/1944,GREAT BRITAIN,FRANCE,AILLY LE HAUT CLOCHE,50.07,2
37477,1/25/1944,GREAT BRITAIN,FRANCE,BOIS DES HUITPUES,,
37478,1/25/1944,GREAT BRITAIN,FRANCE,FREVAL,,
37479,1/25/1944,GREAT BRITAIN,FRANCE,FREVAL,,
37483,1/25/1944,USA,ITALY,LUCCA,43.85,10.52
37484,1/25/1944,USA,ITALY,LUCCA,43.85,10.52
37485,1/25/1944,USA,ITALY,CEPRANO,41.55,13.53
37486,1/25/1944,USA,ITALY,CEPRANO,41.55,13.53
37487,1/25/1944,USA,ITALY,CEPRANO,41.55,13.53
37488,1/25/1944,USA,ITALY,CEPRANO,41.55,13.53
37489,1/25/1944,USA,ITALY,RIETI,42.38,12.88
37490,1/25/1944,USA,ITALY,RIETI,42.38,12.88
37491,1/25/1944,USA,ITALY,CEPRANO,41.55,13.53
37492,1/25/1944,USA,ITALY,CEPRANO,41.55,13.53
37493,1/25/1944,USA,ITALY,CEPRANO,41.55,13.53
37494,1/25/1944,USA,ITALY,CEPRANO,41.55,13.53
37495,1/25/1944,USA,ITALY,LUCCA,43.85,10.52
37496,1/25/1944,USA,ITALY,LUCCA,43.85,10.52
37497,1/25/1944,USA,ITALY,RIETI,42.38,12.88
37498,1/25/1944,USA,ITALY,RIETI,42.38,12.88
37501,3/20/1945,GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72
37502,3/20/1945,GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72
37504,3/20/1945,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
37507,3/20/1945,GREAT BRITAIN,GERMANY,RECKLINGHAUSEN,51.6,7.18
37508,3/20/1945,GREAT BRITAIN,GERMANY,RECKLINGHAUSEN,51.6,7.18
37509,3/20/1945,GREAT BRITAIN,GERMANY,RECKLINGHAUSEN,51.6,7.18
37510,3/20/1945,GREAT BRITAIN,GERMANY,RECKLINGHAUSEN,51.6,7.18
37511,3/20/1945,GREAT BRITAIN,GERMANY,RECKLINGHAUSEN,51.6,7.18
37512,3/20/1945,GREAT BRITAIN,GERMANY,RECKLINGHAUSEN,51.6,7.18
37513,3/20/1945,GREAT BRITAIN,GERMANY,RECKLINGHAUSEN,51.6,7.18
37514,3/20/1945,GREAT BRITAIN,GERMANY,RECKLINGHAUSEN,51.6,7.18
37539,3/20/1945,GREAT BRITAIN,GERMANY,HAMM,51.67,7.8
37540,3/20/1945,GREAT BRITAIN,GERMANY,HAMM,51.67,7.8
37541,3/20/1945,GREAT BRITAIN,GERMANY,HAMM,51.67,7.8
37552,3/20/1945,GREAT BRITAIN,GERMANY,BOHLEN,51.18,12.38
37553,3/20/1945,GREAT BRITAIN,GERMANY,BOHLEN,51.18,12.38
37554,3/20/1945,GREAT BRITAIN,GERMANY,BOHLEN,51.18,12.38
37555,3/20/1945,GREAT BRITAIN,GERMANY,NIENBURG,52.63,9.22
37565,3/20/1945,GREAT BRITAIN,GERMANY,HEMMINGSTEDT,54.13,9.07
37566,3/20/1945,GREAT BRITAIN,GERMANY,HEMMINGSTEDT,54.13,9.07
37567,3/20/1945,GREAT BRITAIN,GERMANY,HEMMINGSTEDT,54.13,9.07
37568,3/20/1945,GREAT BRITAIN,GERMANY,HEMMINGSTEDT,54.13,9.07
37569,3/20/1945,GREAT BRITAIN,GERMANY,HEMMINGSTEDT,54.13,9.07
37591,3/20/1945,GREAT BRITAIN,GERMANY,SYTHEN,51.78,7.2
37720,1/26/1944,USA,ITALY,CECCANO,41.55,13.33
37723,1/26/1944,USA,ITALY,MIRTETO,44.07,10.1
37728,1/26/1944,USA,ITALY,FROSINONE,41.63,13.37
37731,1/26/1944,USA,ITALY,BELMONTE MEZZAGNO,38.07,13.35
37736,1/26/1944,USA,ITALY,COSENZA,39.27,16.25
37737,1/26/1944,USA,ITALY,COLLEFERRO,41.72,13
37753,1/27/1944,USA,ITALY,ATINA,41.62,13.8
37755,1/27/1944,USA,ITALY,POGGIO MIRTETO,42.25,12.68
37771,1/27/1944,USA,ITALY,CIAMPINO,41.8,12.6
37772,1/27/1944,USA,ITALY,CECCHINI,41.9,12.47
37775,1/27/1944,USA,ITALY,CAPISTRELLO,41.97,13.38
37776,1/27/1944,USA,ITALY,PIEDIMONTE,41.35,14.38
37777,1/27/1944,USA,ITALY,ARTENA,41.72,12.92
37785,1/27/1944,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
37786,1/27/1944,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
37787,1/27/1944,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
37788,1/27/1944,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
37789,1/27/1944,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
37790,1/27/1944,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
37791,1/27/1944,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
37918,09/10/1944,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
37919,09/10/1944,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
37920,09/10/1944,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
37921,09/10/1944,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
37922,09/10/1944,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
37923,09/10/1944,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
37924,09/10/1944,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
37925,09/10/1944,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
37932,09/10/1944,GREAT BRITAIN,GERMANY,CUXHAVEN,53.88,8.7
37950,09/10/1944,GREAT BRITAIN,GERMANY,LUBECK,53.87,10.67
37982,09/10/1944,USA,ITALY,GUERRA,,
37983,09/10/1944,USA,ITALY,GUERRA,,
37984,09/10/1944,USA,ITALY,GUERRA,,
37985,09/10/1944,USA,ITALY,MANTOVA,45.15,10.78
37986,09/10/1944,USA,ITALY,MANTOVA,45.15,10.78
37987,09/10/1944,USA,ITALY,MODENA,44.67,10.92
37988,09/10/1944,USA,ITALY,MODENA,44.67,10.92
37989,09/10/1944,USA,ITALY,NAZZANO,42.22,12.6
37990,09/10/1944,USA,ITALY,NAZZANO,42.22,12.6
37991,09/10/1944,USA,ITALY,NAZZANO,42.22,12.6
37992,09/10/1944,USA,ITALY,NOVARA DI SICILIA,38.02,15.12
37993,09/10/1944,USA,ITALY,NOVARA DI SICILIA,38.02,15.12
37994,09/10/1944,USA,ITALY,CASTEL S PIETRO,44.38,11.6
37995,09/10/1944,USA,ITALY,CASTEL S PIETRO,44.38,11.6
37996,09/10/1944,USA,ITALY,MANTOVA,45.15,10.78
37997,09/10/1944,USA,ITALY,MANTOVA,45.15,10.78
38004,1/27/1944,GREAT BRITAIN,GERMANY,HELIGOLAND,54.18,7.92
38005,1/27/1944,GREAT BRITAIN,GERMANY,HELIGOLAND,54.18,7.92
38006,1/27/1944,GREAT BRITAIN,GERMANY,HELIGOLAND,54.18,7.92
38007,1/27/1944,GREAT BRITAIN,GERMANY,BORKUM,53.6,6.67
38008,1/27/1944,GREAT BRITAIN,GERMANY,BORKUM,53.6,6.67
38009,1/27/1944,GREAT BRITAIN,GERMANY,GIESSEN,50.6,8.68
38010,1/27/1944,GREAT BRITAIN,GERMANY,GRONINGEN,48.73,9.75
38011,1/27/1944,GREAT BRITAIN,GERMANY,GRONINGEN,48.73,9.75
38012,1/27/1944,GREAT BRITAIN,FRANCE,HERBOUVILLE,49.77,0.95
38015,1/27/1944,GREAT BRITAIN,HOLLAND OR NETHERLANDS,TEXEL ISLAND,52.53,13.42
38016,1/27/1944,GREAT BRITAIN,HOLLAND OR NETHERLANDS,TEXEL ISLAND,52.53,13.42
38017,1/27/1944,USA,ITALY,ORTI,38.13,15.72
38018,1/27/1944,USA,ITALY,ORTI,38.13,15.72
38019,1/27/1944,USA,ITALY,RIETI,42.38,12.88
38020,1/27/1944,USA,ITALY,RIETI,42.38,12.88
38021,1/27/1944,USA,ITALY,STATIONE DI ORTE,,
38022,1/27/1944,USA,ITALY,STATIONE DI ORTE,,
38023,1/27/1944,USA,ITALY,CEPRANO,41.55,13.53
38024,1/27/1944,USA,ITALY,CEPRANO,41.55,13.53
38025,1/27/1944,USA,ITALY,CEPRANO,41.55,13.53
38026,1/27/1944,USA,ITALY,CEPRANO,41.55,13.53
38027,1/27/1944,USA,ITALY,ORTI,38.13,15.72
38028,1/27/1944,USA,ITALY,ORTI,38.13,15.72
38029,1/27/1944,USA,ITALY,RIETI,42.38,12.88
38030,1/27/1944,USA,ITALY,RIETI,42.38,12.88
38031,1/27/1944,USA,ITALY,STATIONE DI ORTE,,
38032,1/27/1944,USA,ITALY,STATIONE DI ORTE,,
38052,1/28/1944,USA,ITALY,AVEZZANO,42.03,13.43
38054,1/28/1944,USA,ITALY,CIVITA CASTELLANA,42.27,12.4
38061,1/28/1944,USA,ITALY,TERELLE,41.63,13.37
38064,1/28/1944,USA,ITALY,ROME,41.9,12.47
38065,1/28/1944,USA,ITALY,VALMONTONE,41.77,12.95
38068,1/28/1944,USA,ITALY,COSENZA,39.27,16.25
38072,1/28/1944,GREAT BRITAIN,GERMANY,HANNOVER,52.38,9.73
38073,1/28/1944,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
38074,1/28/1944,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
38075,1/28/1944,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
38079,1/28/1944,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
38080,1/28/1944,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
38081,1/28/1944,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
38082,1/28/1944,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
38083,1/28/1944,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
38090,1/28/1944,GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEELEN,52.1,5.88
38091,1/28/1944,GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEELEN,52.1,5.88
38092,1/28/1944,GREAT BRITAIN,HOLLAND OR NETHERLANDS,GILZE,51.53,4.83
38093,1/28/1944,GREAT BRITAIN,HOLLAND OR NETHERLANDS,LEEUWARDEN,53.22,5.8
38094,1/28/1944,GREAT BRITAIN,GERMANY,ROSTOCK,54.08,12.13
38095,1/28/1944,GREAT BRITAIN,GERMANY,SYLT ISLAND,54.9,8.28
38096,1/28/1944,GREAT BRITAIN,GERMANY,SYLT ISLAND,54.9,8.28
38097,1/28/1944,GREAT BRITAIN,HOLLAND OR NETHERLANDS,VENLOO,51.37,6.15
38098,1/28/1944,USA,ITALY,AVIANO,46.05,12.58
38099,1/28/1944,USA,ITALY,AVIANO,46.05,12.58
38100,1/28/1944,USA,ITALY,AVIANO,46.05,12.58
38127,3/21/1945,USA,AUSTRIA,VIENNA,48.2,16.37
38128,3/21/1945,USA,AUSTRIA,VIENNA,48.2,16.37
38129,3/21/1945,USA,AUSTRIA,VIENNA,48.2,16.37
38130,3/21/1945,USA,AUSTRIA,VIENNA,48.2,16.37
38131,3/21/1945,USA,AUSTRIA,VOSENDORF,48.12,16.3
38132,3/21/1945,USA,AUSTRIA,VOSENDORF,48.12,16.3
38133,3/21/1945,USA,AUSTRIA,VOSENDORF,48.12,16.3
38134,3/21/1945,USA,AUSTRIA,VOSENDORF,48.12,16.3
38135,3/21/1945,USA,AUSTRIA,VOSENDORF,48.12,16.3
38136,3/21/1945,USA,AUSTRIA,VOSENDORF,48.12,16.3
38137,3/21/1945,USA,AUSTRIA,VIENNA,48.2,16.37
38138,3/21/1945,USA,AUSTRIA,VIENNA,48.2,16.37
38139,3/21/1945,USA,AUSTRIA,VIENNA,48.2,16.37
38140,3/21/1945,USA,AUSTRIA,VIENNA,48.2,16.37
38141,3/21/1945,USA,AUSTRIA,KAPFENBERG,47.43,15.32
38142,3/21/1945,USA,AUSTRIA,KAPFENBERG,47.43,15.32
38143,3/21/1945,USA,AUSTRIA,46 20 N 014 20 E,46.33,14.33
38144,3/21/1945,USA,AUSTRIA,48 00 N 015 00 E,48,15
38145,3/21/1945,USA,GERMANY,PLAUEN,50.48,12.13
38146,3/21/1945,USA,GERMANY,PLAUEN,50.48,12.13
38147,3/21/1945,USA,GERMANY,PLAUEN,50.48,12.13
38148,3/21/1945,USA,GERMANY,PLAUEN,50.48,12.13
38149,3/21/1945,USA,AUSTRIA,BRUCK,47.35,16.17
38150,3/21/1945,USA,GERMANY,PLAUEN,50.48,12.13
38151,3/21/1945,USA,GERMANY,PLAUEN,50.48,12.13
38152,3/21/1945,USA,GERMANY,PLAUEN,50.48,12.13
38153,3/21/1945,USA,GERMANY,PLAUEN,50.48,12.13
38154,3/21/1945,USA,AUSTRIA,ST POLTEN,48.22,15.63
38155,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38156,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38157,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38158,3/21/1945,USA,GERMANY,PLAUEN,50.48,12.13
38159,3/21/1945,USA,GERMANY,PLAUEN,50.48,12.13
38160,3/21/1945,USA,GERMANY,PLAUEN,50.48,12.13
38161,3/21/1945,USA,GERMANY,PLAUEN,50.48,12.13
38162,3/21/1945,USA,AUSTRIA,BRUCK,47.35,16.17
38163,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38164,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38165,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38166,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38167,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38168,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38169,3/21/1945,USA,GERMANY,GABLINGEN,48.45,10.87
38170,3/21/1945,USA,GERMANY,GABLINGEN,48.45,10.87
38171,3/21/1945,USA,GERMANY,GABLINGEN,48.45,10.87
38172,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38173,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38174,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38175,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38176,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38177,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38178,3/21/1945,USA,AUSTRIA,BRUCK,47.35,16.17
38179,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38180,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38181,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38182,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38183,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38184,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38185,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38186,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38187,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38188,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38189,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38190,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
38191,3/21/1945,USA,AUSTRIA,NEUBERG,47.65,15.58
